L0A5-->Columns Header:, LevelCount, AutomataStep, AggregateState, Goal, StateDifference, DiversityCounter, LiveCellsCount, LiveCellsArea, LiveCellsDensity, StateId
3229,1077,1,0,24,171,------121,169,0.72,------27,
3232,1078,1,0,12,171,------109,121,0.9,------28,
3235,1079,1,0,12,171,------97,121,0.8,------29,
3238,1080,1,0,16,171,------81,121,0.67,------30,
3241,1081,1,0,20,171,------61,121,0.5,------31,
3244,1082,0,0,20,171,------41,81,0.51,------32,
3247,1083,0,0,16,171,------25,49,0.51,------33,
3250,1084,0,0,12,171,------13,25,0.52,------34,
3253,1085,0,0,8,171,------5,9,0.56,------1,
3256,1086,0,1,4,171,------9,25,0.36,------2,
3259,1087,0,1,12,171,------21,49,0.43,------3,
3262,1088,0,1,8,171,------29,81,0.36,------4,
3265,1089,0,1,12,171,------41,121,0.34,------5,
3268,1090,1,1,12,171,------53,169,0.31,------6,
3271,1091,1,1,36,171,------89,225,0.4,------7,
3274,1092,1,1,28,171,------117,289,0.4,------8,
3277,1093,1,1,12,171,------129,361,0.36,------9,
3280,1094,1,1,12,171,------141,441,0.32,------10,
3283,1095,1,1,32,171,------173,441,0.39,------11,
3286,1096,1,0,72,171,------101,441,0.23,------35,
3289,1097,1,0,40,171,------61,121,0.5,------31,
3292,1098,0,0,20,171,------41,81,0.51,------32,
3295,1099,0,0,16,171,------25,49,0.51,------33,
3298,1100,0,0,12,171,------13,25,0.52,------34,
3301,1101,0,1,4,171,------17,49,0.35,------36,
3304,1102,0,1,12,171,------29,81,0.36,------37,
3307,1103,0,1,12,171,------41,121,0.34,------38,
3310,1104,1,1,20,171,------61,169,0.36,------39,
3313,1105,1,1,20,171,------81,225,0.36,------40,
3316,1106,1,1,24,171,------105,289,0.36,------41,
3319,1107,1,1,28,171,------133,361,0.37,------42,
3322,1108,1,1,24,171,------157,441,0.36,------43,
3325,1109,1,1,16,171,------173,441,0.39,------44,
3328,1110,1,1,16,171,------189,441,0.43,------45,
3331,1111,1,1,24,171,------213,441,0.48,------46,
3334,1112,1,1,40,171,------253,441,0.57,------47,
3337,1113,1,1,32,171,------285,441,0.65,------48,
3340,1114,1,1,12,171,------297,441,0.67,------49,
3343,1115,1,1,16,171,------313,441,0.71,------50,
3346,1116,1,0,96,171,------217,441,0.49,------51,
3349,1117,1,0,72,171,------145,361,0.4,------52,
3352,1118,1,0,41,171,------104,361,0.29,------53,
3355,1119,1,0,36,171,------68,361,0.19,------54,
3358,1120,0,0,36,171,------32,361,0.09,------55,
3361,1121,1,1,48,171,------80,441,0.18,------56,
3364,1122,1,1,56,171,------136,441,0.31,------57,
3367,1123,1,1,57,171,------193,441,0.44,------58,
3370,1124,1,1,36,171,------229,441,0.52,------59,
3373,1125,1,1,40,171,------269,441,0.61,------60,
3376,1126,1,1,52,171,------321,441,0.73,------61,
3379,1127,1,1,36,171,------357,441,0.81,------62,
3382,1128,1,1,0,171,------357,441,0.81,------62,
3385,1129,1,1,0,171,------357,441,0.81,------62,
3388,1130,1,1,0,171,------357,441,0.81,------62,
3391,1131,1,0,40,171,------317,441,0.72,------63,
3394,1132,1,0,28,171,------289,361,0.8,------64,
3397,1133,1,0,16,171,------273,361,0.76,------65,
3400,1134,1,0,24,171,------249,361,0.69,------66,
3403,1135,1,0,32,171,------217,361,0.6,------67,
3406,1136,1,1,12,171,------229,441,0.52,------68,
3409,1137,1,1,8,171,------237,441,0.54,------69,
3412,1138,1,1,8,171,------245,441,0.56,------70,
3415,1139,1,1,16,171,------261,441,0.59,------71,
3418,1140,1,1,16,171,------277,441,0.63,------72,
3421,1141,1,1,16,171,------293,441,0.66,------73,
3424,1142,1,1,16,171,------309,441,0.7,------74,
3427,1143,1,1,40,171,------349,441,0.79,------75,
3430,1144,1,1,40,171,------389,441,0.88,------76,
3433,1145,1,1,0,171,------389,441,0.88,------76,
3436,1146,1,0,44,171,------345,441,0.78,------77,
3439,1147,1,0,24,171,------321,441,0.73,------78,
3442,1148,1,0,16,171,------305,441,0.69,------79,
3445,1149,1,0,8,171,------297,441,0.67,------80,
3448,1150,1,0,8,171,------289,441,0.66,------81,
3451,1151,1,1,32,171,------321,441,0.73,------82,
3454,1152,1,1,36,171,------357,441,0.81,------83,
3457,1153,1,1,20,171,------377,441,0.85,------84,
3460,1154,1,1,20,171,------397,441,0.9,------85,
3463,1155,1,1,4,171,------401,441,0.91,------86,
3466,1156,1,0,32,171,------369,441,0.84,------87,
3469,1157,1,0,20,171,------349,441,0.79,------88,
3472,1158,1,0,24,171,------325,441,0.74,------89,
3475,1159,1,0,24,171,------301,361,0.83,------90,
3478,1160,1,0,24,171,------277,361,0.77,------91,
3481,1161,1,1,28,171,------305,441,0.69,------92,
3484,1162,1,1,8,171,------313,441,0.71,------93,
3487,1163,1,1,8,171,------321,441,0.73,------94,
3490,1164,1,1,16,171,------337,441,0.76,------95,
3493,1165,1,1,16,171,------353,441,0.8,------96,
3496,1166,1,0,36,171,------317,441,0.72,------97,
3499,1167,1,0,16,171,------301,441,0.68,------98,
3502,1168,1,0,12,171,------289,441,0.66,------81,
3505,1169,1,0,16,171,------273,441,0.62,------99,
3508,1170,1,0,24,171,------249,441,0.56,------100,
3511,1171,1,0,32,171,------217,441,0.49,------101,
3514,1172,1,0,36,171,------181,361,0.5,------102,
3517,1173,1,0,36,171,------145,289,0.5,------103,
3520,1174,1,0,32,171,------113,225,0.5,------104,
3523,1175,1,0,28,171,------85,169,0.5,------105,
3526,1176,1,1,4,171,------89,225,0.4,------106,
3529,1177,1,1,12,171,------101,289,0.35,------107,
3532,1178,1,1,12,171,------113,361,0.31,------108,
